root_id,hemisphere,type,column_id,x,y,p,q,annotation_v3_1_0_type,type_match,lens_index,retinal_direction,experimental_screen_transform
720575940635997594,right,T4a,364,4,4,-2,6,T4a,True,,,
720575940635997850,right,T4a,250,-1,1,1,0,T4a,True,,,
720575940635998362,right,T4a,522,-4,0,4,-4,T4a,True,,,
720575940636003576,left,T5b,202,-1,27,14,13,T5b,True,,,
720575940636011127,right,T5b,318,4,-19,-14,-5,T5b,True,,,
720575940636017527,right,T4b,580,-2,-23,-10,-13,T4b,True,,,
720575940636018936,left,T5b,518,-4,22,15,7,T5b,True,,,
720575940636022903,right,T4d,472,1,25,11,14,T4d,True,,,
720575940636024183,right,T5b,714,5,12,1,11,T5b,True,,,
720575940636034296,left,T5c,702,-5,23,16,7,T5c,True,,,
720575940636042607,right,T4d,171,6,-20,-16,-4,T4d,True,,,
720575940636059503,right,T4c,376,-7,-10,2,-12,T4c,True,,,
720575940636067191,right,T5d,716,4,-6,-7,1,T5d,True,,,
720575940636073567,left,T4b,30,6,16,2,14,T4b,True,,,
720575940636074853,right,T5c,86,-5,-7,1,-8,T5c,True,,,
720575940636078199,right,T5d,75,-6,14,13,1,T5d,True,,,
720575940636087732,right,T5a,237,-2,27,15,12,T5a,True,,,
720575940636088462,right,T4b,185,2,-11,-8,-3,T4b,True,,,
720575940636090548,right,T5a,380,-1,29,15,14,T5a,True,,,
720575940636091822,right,T4d,747,0,2,1,1,T4d,True,,,
720575940636092272,left,T5c,349,-5,-14,-2,-12,T5c,True,,,
720575940636096879,left,T5c,241,2,-17,-11,-6,T5c,True,,,
720575940636104811,left,T4c,230,2,9,2,7,T4c,True,,,
720575940636105327,left,T5d,236,-1,4,3,1,T5d,True,,,
720575940636109675,left,T4c,150,-8,5,10,-5,T4c,True,,,
720575940636118895,right,T5b,148,-7,-11,1,-12,T5b,True,,,
720575940636121012,left,T4d,597,4,1,-4,5,T4d,True,,,
720575940636141943,right,T4d,302,2,17,6,11,T4d,True,,,
720575940636153486,right,T4d,572,-8,3,9,-6,T4d,True,,,
720575940636154480,left,T5d,677,0,11,5,6,T5d,True,,,
720575940636156046,right,T5a,739,-7,2,8,-6,T5a,True,,,
720575940636158831,left,T4b,159,7,7,-4,11,T4b,True,,,
720575940636161381,right,T5a,499,5,10,0,10,T5a,True,,,
720575940636167604,left,T5a,67,-2,-13,-5,-8,T5a,True,,,
720575940636172399,left,T4a,483,2,-7,-6,-1,T4a,True,,,
720575940636174959,left,T5a,53,5,14,2,12,T5a,True,,,
720575940636178868,left,T4b,214,-5,3,6,-3,T4b,True,,,
720575940636188261,right,T5b,383,-6,11,11,0,T5b,True,,,
720575940636189541,left,T5b,108,-3,-12,-3,-9,T5b,True,,,
720575940636191845,right,T5a,49,4,-4,-6,2,T5a,True,,,
720575940636214903,right,T5b,53,5,14,2,12,T5b,True,,,
720575940636221296,left,T4c,327,5,3,-4,7,T4c,True,,,
720575940636223343,left,T4d,481,4,-8,-8,0,T4d,True,,,
720575940636223992,left,T4c,19,-7,17,15,2,T4c,True,,,
720575940636224107,right,T5a,148,-7,-11,1,-12,T5a,True,,,
720575940636224363,right,T4a,374,2,13,4,9,T4a,True,,,
720575940636228782,right,T4c,193,-5,4,7,-3,T4c,True,,,
720575940636236686,left,T5c,33,3,18,6,12,T5c,True,,,
720575940636237198,right,T5d,444,4,-10,-9,-1,T5d,True,,,
720575940636240997,right,T5c,441,3,-16,-11,-5,T5c,True,,,
720575940636247141,left,T5c,130,2,12,4,8,T5c,True,,,
720575940636248056,left,T5a,194,0,-5,-3,-2,T5a,True,,,
720575940636249524,left,T5d,346,-7,-9,2,-11,T5d,True,,,
720575940636270181,right,T5b,437,-3,12,9,3,T5b,True,,,
720575940636270703,left,T5a,693,-3,25,15,10,T5a,True,,,
720575940636271758,right,T5b,247,-4,-15,-4,-11,T5b,True,,,
720575940636273294,right,T4c,108,-3,-12,-3,-9,T4c,True,,,
720575940636280183,left,T5b,671,-4,-23,-8,-15,T5b,True,,,
720575940636288357,right,T4b,788,3,27,10,17,T4b,True,,,
720575940636302191,left,T5c,235,4,11,1,10,T5c,True,,,
720575940636302990,right,T5b,197,0,-20,-10,-10,T5b,True,,,
720575940636307823,right,T4d,453,3,25,9,16,T4d,True,,,
720575940636315022,right,T4a,796,4,26,9,17,T4a,True,,,
720575940636324971,left,T4b,81,6,-2,-7,5,T4b,True,,,
720575940636327543,left,T4b,426,-3,0,3,-3,T4b,True,,,
720575940636338789,right,T4c,499,5,10,0,10,T4c,True,,,
720575940636345998,left,T4a,385,-3,-18,-6,-12,T4a,True,,,
720575940636349108,right,T4b,780,-6,25,18,7,T4b,True,,,
720575940636349303,left,T4d,703,-3,1,3,-2,T4d,True,,,
720575940636372087,left,T4a,526,0,-10,-5,-5,T4a,True,,,
720575940636372599,right,T5c,603,-3,-23,-9,-14,T5c,True,,,
720575940636375182,right,T5a,763,-5,14,12,2,T5a,True,,,
720575940636377207,right,T4b,591,3,-3,-5,2,T4b,True,,,
720575940636378999,right,T5b,333,0,-21,-11,-10,T5b,True,,,
720575940636382174,left,T4c,461,7,-5,-10,5,T4c,True,,,
720575940636384398,right,T5b,712,-7,12,13,-1,T5b,True,,,
720575940636384869,left,T4b,178,2,11,3,8,T4b,True,,,
720575940636384887,left,T4c,726,2,-28,-16,-12,T4c,True,,,
720575940636387502,right,T4a,70,-4,21,14,7,T4a,True,,,
720575940636388983,left,T4a,209,-3,-8,-1,-7,T4a,True,,,
720575940636392055,left,T4d,177,-2,-1,1,-2,T4d,True,,,
720575940636405349,right,T5a,657,-2,-25,-11,-14,T5a,True,,,
720575940636416119,left,T5d,336,0,23,11,12,T5d,True,,,
720575940636419502,right,T5b,305,-7,4,9,-5,T5b,True,,,
720575940636434424,right,T4a,400,1,-29,-16,-13,T4a,True,,,
720575940636439927,left,T4a,525,-1,-20,-9,-11,T4a,True,,,
720575940636449678,right,T4c,647,-4,-7,0,-7,T4c,True,,,
720575940636450935,right,T5c,122,-5,9,9,0,T5c,True,,,
720575940636459877,right,T4c,592,3,-28,-17,-11,T4c,True,,,
720575940636459887,left,T4d,783,-4,28,18,10,T4d,True,,,
720575940636462584,right,T4c,516,7,-18,-16,-2,T4c,True,,,
720575940636466032,right,T4a,221,-7,3,8,-5,T4a,True,,,
720575940636477108,left,T5a,382,3,-6,-6,0,T5a,True,,,
720575940636478063,right,T5a,44,5,-10,-10,0,T5a,True,,,
720575940636484453,left,T5c,705,1,1,-1,2,T5c,True,,,
720575940636485733,left,T4d,628,0,0,0,0,T4d,True,,,
720575940636497118,left,T4a,605,3,15,4,11,T4a,True,,,
720575940636499118,left,T5c,318,4,-19,-14,-5,T5c,True,,,
720575940636510053,right,T4b,511,5,-11,-11,0,T4b,True,,,
720575940636515429,right,T4a,595,7,-12,-13,1,T4a,True,,,
720575940636516526,right,T5a,471,3,-26,-16,-10,T5a,True,,,
720575940636529765,right,T5b,600,3,-10,-8,-2,T5b,True,,,
720575940636536238,right,T5c,90,-4,5,6,-1,T5c,True,,,
720575940636538286,right,T4c,163,-9,7,12,-5,T4c,True,,,
720575940636555877,right,T4a,280,-6,-14,-1,-13,T4a,True,,,
720575940636562574,left,T5c,740,2,-8,-6,-2,T5c,True,,,
720575940636563823,left,T4b,252,3,23,8,15,T4b,True,,,
720575940636574174,right,T4b,84,-2,12,8,4,T4b,True,,,
720575940636584372,left,T4d,388,3,19,6,13,T4d,True,,,
720575940636594021,right,T5c,584,4,23,7,16,T5c,True,,,
720575940636599032,left,T5c,117,-8,-2,7,-9,T5c,True,,,
720575940636601572,right,T5b,684,-6,17,14,3,T5b,True,,,
720575940636603640,right,T4d,577,5,-14,-12,-2,T4d,True,,,
720575940636610296,left,T5a,367,-6,-15,-2,-13,T5a,True,,,
720575940636612324,right,T4c,342,2,-15,-10,-5,T4c,True,,,
720575940636616164,left,T5c,427,5,-18,-14,-4,T5c,True,,,
720575940636619365,left,T5d,517,6,3,-5,8,T5d,True,,,
720575940636622734,right,T5d,51,0,-19,-10,-9,T5d,True,,,
720575940636622820,left,T5c,370,-3,21,13,8,T5c,True,,,
720575940636622959,left,T5d,295,-2,29,16,13,T5d,True,,,
720575940636623608,left,T5d,584,4,23,7,16,T5d,True,,,
720575940636625253,left,T5c,470,4,-9,-9,0,T5c,True,,,
720575940636636783,left,T5c,16,-2,-16,-6,-10,T5c,True,,,
720575940636648590,right,T4b,362,2,-20,-12,-8,T4b,True,,,
720575940636650382,right,T4d,73,2,2,-1,3,T4d,True,,,
720575940636678884,right,T4b,542,6,-13,-13,0,T4b,True,,,
720575940636685157,left,T4c,586,2,18,7,11,T4c,True,,,
720575940636686990,right,T4a,467,-2,-20,-8,-12,T4a,True,,,
720575940636687790,left,T5d,476,-1,15,8,7,T5d,True,,,
720575940636692855,left,T4c,589,-1,-5,-2,-3,T4c,True,,,
720575940636706958,left,T5a,124,1,-7,-5,-2,T5a,True,,,
720575940636718704,right,T5d,69,1,8,3,5,T5d,True,,,
720575940636728036,left,T5a,552,4,-1,-5,4,T5a,True,,,
720575940636733552,left,T4a,546,3,6,0,6,T4a,True,,,
720575940636733582,right,T5d,608,1,10,4,6,T5d,True,,,
720575940636736869,left,T5a,680,-1,25,13,12,T5a,True,,,
720575940636764078,right,T5b,49,4,-4,-6,2,T5b,True,,,
720575940636767662,left,T4c,697,1,-22,-12,-10,T4c,True,,,
720575940636768090,right,T4d,55,-4,-11,-2,-9,T4d,True,,,
720575940636770661,left,T5d,55,-4,-11,-2,-9,T5d,True,,,
720575940636775086,left,T5d,10,5,-15,-13,-2,T5d,True,,,
720575940636782704,right,T5a,309,-6,12,12,0,T5a,True,,,
720575940636784105,right,T4a,182,7,-10,-12,2,T4a,True,,,
720575940636786318,left,T5c,710,4,-25,-17,-8,T5c,True,,,
720575940636795760,left,T5b,286,0,-24,-12,-12,T5b,True,,,
720575940636797296,left,T5d,575,6,9,-2,11,T5d,True,,,
720575940636803418,right,T5c,394,-7,-8,3,-11,T5c,True,,,
720575940636803952,left,T5b,18,5,-16,-13,-3,T5b,True,,,
720575940636812430,left,T4c,174,4,-15,-12,-3,T4c,True,,,
720575940636812901,left,T4d,543,-1,-4,-1,-3,T4d,True,,,
720575940636817806,right,T4d,559,-6,22,17,5,T4d,True,,,
720575940636823950,left,T5d,735,1,-23,-13,-10,T5d,True,,,
720575940636824750,right,T5d,676,-3,-21,-8,-13,T5d,True,,,
720575940636827310,left,T5d,325,5,1,-5,6,T5d,True,,,
720575940636835703,left,T4c,349,-5,-14,-2,-12,T4c,True,,,
720575940636842670,left,T4d,410,-2,-2,1,-3,T4d,True,,,
720575940636843120,right,T4b,95,4,-21,-15,-6,T4b,True,,,
720575940636844901,left,T5a,50,-2,21,12,9,T5a,True,,,
720575940636849509,left,T5d,176,-2,13,8,5,T5d,True,,,
720575940636865904,right,T5d,445,-2,8,6,2,T5d,True,,,
720575940636867191,left,T4c,437,-3,12,9,3,T4c,True,,,
720575940636880240,right,T5d,574,-6,5,8,-3,T5d,True,,,
720575940636882032,right,T5c,445,-2,8,6,2,T5c,True,,,
720575940636884031,left,T4b,756,5,20,5,15,T4b,True,,,
720575940636885823,right,T5a,42,-1,14,8,6,T5a,True,,,
720575940636886702,left,T5a,391,4,-3,-6,3,T5a,True,,,
720575940636888127,left,T5b,614,-2,-8,-2,-6,T5b,True,,,
720575940636896319,left,T4b,329,0,24,12,12,T4b,True,,,
720575940636896909,right,T5c,233,4,-13,-11,-2,T5c,True,,,
720575940636902263,left,T5a,127,0,15,7,8,T5a,True,,,
720575940636903024,right,T4c,715,4,10,1,9,T4c,True,,,
720575940636904538,left,T5d,175,-6,-7,2,-9,T5d,True,,,
720575940636906893,right,T4c,231,4,-12,-10,-2,T4c,True,,,
720575940636907877,left,T5b,144,7,-11,-13,2,T5b,True,,,
720575940636918639,right,T5d,680,-1,25,13,12,T5d,True,,,
720575940636920297,left,T5a,338,-1,0,1,-1,T5a,True,,,
720575940636930190,left,T4c,728,7,12,-1,13,T4c,True,,,
720575940636931173,left,T4c,375,-6,7,9,-2,T4c,True,,,
720575940636932494,left,T5b,704,-7,8,11,-3,T5b,True,,,
720575940636935390,right,T5a,176,-2,13,8,5,T5a,True,,,
720575940636936282,right,T4d,439,-3,-9,-2,-7,T4d,True,,,
720575940636938586,right,T5a,52,-1,-22,-10,-12,T5a,True,,,
720575940636943081,left,T5d,451,4,20,6,14,T5d,True,,,
720575940636945264,right,T4d,718,-5,24,17,7,T4d,True,,,
720575940636955199,right,T4a,514,-4,-10,-1,-9,T4a,True,,,
720575940636964709,left,T5b,301,-5,16,13,3,T5b,True,,,
720575940636965221,left,T4d,113,-2,4,4,0,T4d,True,,,
720575940636972430,left,T4d,650,-3,-25,-10,-15,T4d,True,,,
720575940636973936,left,T4b,484,3,-9,-8,-1,T4b,True,,,
720575940636975216,right,T5c,713,-6,16,14,2,T5c,True,,,
720575940636990126,left,T4a,229,5,2,-4,6,T4a,True,,,
720575940637000590,right,T5d,603,-3,-23,-9,-14,T5d,True,,,
720575940637003365,right,T5c,653,-6,-12,0,-12,T5c,True,,,
720575940637005801,right,T5c,760,0,17,8,9,T5c,True,,,
720575940637031280,left,T5c,219,6,-4,-8,4,T5c,True,,,
720575940637062878,right,T5c,628,0,0,0,0,T5c,True,,,
720575940637082736,left,T5b,96,1,-10,-6,-4,T5b,True,,,
720575940637084991,right,T4c,287,-5,13,11,2,T4c,True,,,
720575940637090416,right,T4a,453,3,25,9,16,T4a,True,,,
720575940637094256,right,T5d,374,2,13,4,9,T5d,True,,,
720575940637095598,left,T4d,429,-2,14,9,5,T4d,True,,,
720575940637098871,left,T5a,685,-5,-9,0,-9,T5a,True,,,
720575940637099236,right,T4a,59,-2,2,3,-1,T4a,True,,,
720575940637104997,left,T4b,736,-8,1,8,-7,T4b,True,,,
720575940637129840,left,T4c,308,-5,8,9,-1,T4c,True,,,
720575940637143741,left,T5a,614,-2,-8,-2,-6,T5a,True,,,
720575940637145968,left,T5c,484,3,-9,-8,-1,T5c,True,,,
720575940637147504,left,T4c,84,-2,12,8,4,T4c,True,,,
720575940637148846,left,T4c,198,6,2,-5,7,T4c,True,,,
720575940637161818,left,T5b,317,-5,-4,3,-7,T5b,True,,,
720575940637163438,left,T4d,143,-4,16,12,4,T4d,True,,,
720575940637167205,left,T4a,11,7,-14,-14,0,T4a,True,,,
720575940637182309,right,T5a,588,1,4,1,3,T5a,True,,,
720575940637197936,left,T4b,600,3,-10,-8,-2,T4b,True,,,
720575940637204877,right,T4b,589,-1,-5,-2,-3,T4b,True,,,
720575940637205481,left,T5d,40,-2,-6,-1,-5,T5d,True,,,
720575940637214349,right,T5c,137,5,-7,-9,2,T5c,True,,,
720575940637227998,right,T5b,355,-7,-6,4,-10,T5b,True,,,
720575940637235261,left,T4b,29,-1,-3,-1,-2,T4b,True,,,
720575940637242286,right,T4b,65,-1,28,15,13,T4b,True,,,
720575940637247322,right,T4c,747,0,2,1,1,T4c,True,,,
720575940637247845,right,T4d,464,4,0,-4,4,T4d,True,,,
720575940637257869,right,T4d,220,2,-6,-5,-1,T4d,True,,,
720575940637262046,left,T4b,85,4,-22,-15,-7,T4b,True,,,
720575940637266288,left,T4c,348,3,14,4,10,T4c,True,,,
720575940637269476,left,T4c,641,-8,-5,5,-10,T4c,True,,,
720575940637274213,left,T4c,497,6,1,-6,7,T4c,True,,,
720575940637284493,right,T4a,382,3,-6,-6,0,T4a,True,,,
720575940637289956,right,T4b,450,2,-9,-7,-2,T4b,True,,,
720575940637290341,right,T5a,643,6,14,1,13,T5a,True,,,
720575940637290659,left,T5d,264,-1,-6,-2,-4,T5d,True,,,
720575940637296862,right,T5c,249,2,-12,-8,-4,T5c,True,,,
720575940637297892,left,T4b,744,-4,25,16,9,T4b,True,,,
720575940637302446,left,T5d,783,-4,28,18,10,T5d,True,,,
720575940637303408,left,T5b,444,4,-10,-9,-1,T5b,True,,,
720575940637321950,left,T4b,674,-4,-14,-3,-11,T4b,True,,,
720575940637327326,left,T5b,751,1,6,2,4,T5b,True,,,
720575940637344910,left,T5d,317,-5,-4,3,-7,T5d,True,,,
720575940637348208,left,T4b,519,-5,-5,2,-7,T4b,True,,,
720575940637352845,right,T4a,208,5,-21,-16,-5,T4a,True,,,
720575940637355096,left,T5a,410,-2,-2,1,-3,T5a,True,,,
720575940637359717,left,T5c,513,-4,-13,-3,-10,T5c,True,,,
720575940637360350,left,T5d,158,3,-5,-6,1,T5d,True,,,
720575940637364038,left,T4a,502,5,8,-1,9,T4a,True,,,
720575940637370798,left,T5a,375,-6,7,9,-2,T5a,True,,,
720575940637373918,right,T4d,99,4,15,3,12,T4d,True,,,
720575940637379550,right,T4a,601,1,16,7,9,T4a,True,,,
720575940637380062,right,T4d,127,0,15,7,8,T4d,True,,,
720575940637386670,left,T5d,313,7,3,-6,9,T5d,True,,,
720575940637395782,left,T4b,771,3,-27,-17,-10,T4b,True,,,
720575940637401968,left,T5d,429,-2,14,9,5,T5d,True,,,
720575940637404132,right,T5c,164,-1,-2,0,-2,T5c,True,,,
720575940637405150,right,T4d,369,5,-5,-8,3,T4d,True,,,
720575940637406180,right,T5b,705,1,1,-1,2,T5b,True,,,
720575940637407814,left,T5b,116,-1,-8,-3,-5,T5b,True,,,
720575940637409198,left,T4c,265,-6,-1,5,-6,T4c,True,,,
720575940637429605,right,T4b,353,2,24,10,14,T4b,True,,,
720575940637437808,left,T5c,744,-4,25,16,9,T5c,True,,,
720575940637439600,left,T5d,160,-2,20,12,8,T5d,True,,,
720575940637439856,left,T5a,36,6,8,-2,10,T5a,True,,,
720575940637439972,right,T5b,54,-4,3,5,-2,T5b,True,,,
720575940637441758,right,T4b,443,-6,4,8,-4,T4b,True,,,
720575940637442630,right,T4d,602,4,-2,-5,3,T4d,True,,,
720575940637463262,right,T5d,701,0,-4,-2,-2,T5d,True,,,
720575940637466846,right,T4d,638,-1,7,4,3,T4d,True,,,
720575940637467102,right,T4a,54,-4,3,5,-2,T4a,True,,,
720575940637472880,left,T4a,597,4,1,-4,5,T4a,True,,,
720575940637494670,left,T4b,291,7,2,-6,8,T4b,True,,,
720575940637514974,right,T4a,535,8,-4,-10,6,T4a,True,,,
720575940637519757,right,T4a,76,-3,-4,1,-5,T4a,True,,,
720575940637527693,right,T5c,757,0,-6,-3,-3,T5c,True,,,
720575940637529229,right,T5a,757,0,-6,-3,-3,T5a,True,,,
720575940637531277,right,T5a,361,0,-7,-4,-3,T5a,True,,,
720575940637532813,right,T5d,270,1,-8,-5,-3,T5d,True,,,
720575940637533581,right,T5a,270,1,-8,-5,-3,T5a,True,,,
720575940637536397,right,T5d,17,1,-5,-4,-1,T5d,True,,,
720575940637536653,right,T5b,361,0,-7,-4,-3,T5b,True,,,
720575940637540062,left,T4b,272,3,-2,-4,2,T4b,True,,,
720575940637541773,right,T5d,757,0,-6,-3,-3,T5d,True,,,
720575940637542285,right,T4a,264,-1,-6,-2,-4,T4a,True,,,
720575940637542797,right,T4b,540,-2,-9,-3,-6,T4b,True,,,
720575940637555853,right,T4c,452,1,-9,-6,-3,T4c,True,,,
720575940637557481,right,T5b,92,0,9,4,5,T5b,True,,,
720575940637557645,right,T4b,74,-1,-9,-4,-5,T4b,True,,,
720575940637592127,right,T4a,422,-7,-4,5,-9,T4a,True,,,
720575940637610468,right,T4c,497,6,1,-6,7,T4c,True,,,
720575940637610597,right,T4c,382,3,-6,-6,0,T4c,True,,,
720575940637612144,left,T5d,263,-3,4,5,-1,T5d,True,,,
720575940637612260,right,T4b,198,6,2,-5,7,T4b,True,,,
720575940637614704,left,T5d,202,-1,27,14,13,T5d,True,,,
720575940637616730,left,T5b,27,0,-25,-13,-12,T5b,True,,,
720575940637625434,right,T4d,662,2,-1,-3,2,T4d,True,,,
720575940637626480,left,T4d,287,-5,13,11,2,T4d,True,,,
720575940637627749,right,T4c,388,3,19,6,13,T4c,True,,,
720575940637632858,left,T4c,664,1,-27,-15,-12,T4c,True,,,
720575940637643150,left,T5c,79,2,1,-2,3,T5c,True,,,
720575940637644122,right,T5c,331,1,-15,-9,-6,T5c,True,,,
720575940637645790,right,T4c,347,-5,-13,-2,-11,T4c,True,,,
720575940637649380,left,T5c,350,1,15,6,9,T5c,True,,,
720575940637657486,right,T4d,794,5,-26,-18,-8,T4d,True,,,
720575940637662298,left,T5b,698,6,-7,-10,3,T5b,True,,,
720575940637668574,right,T4a,626,-5,-8,1,-9,T4a,True,,,
720575940637671487,right,T5a,136,0,3,1,2,T5a,True,,,
720575940637676777,right,T5d,291,7,2,-6,8,T5d,True,,,
720575940637677680,left,T4b,542,6,-13,-13,0,T4b,True,,,
720575940637679758,left,T4d,725,-3,-24,-9,-15,T4d,True,,,
720575940637680782,left,T4c,633,-1,-24,-11,-13,T4c,True,,,
720575940637688639,right,T4a,405,3,10,2,8,T4a,True,,,
720575940637689434,right,T4a,757,0,-6,-3,-3,T4a,True,,,
720575940637694692,left,T5d,344,-2,-15,-6,-9,T5d,True,,,
720575940637701005,right,T4c,593,3,-14,-10,-4,T4c,True,,,
720575940637701598,left,T5c,210,-6,8,10,-2,T5c,True,,,
720575940637706125,right,T4a,446,2,-14,-9,-5,T4a,True,,,
720575940637707098,right,T4a,362,2,-20,-12,-8,T4a,True,,,
720575940637711326,left,T4b,601,1,16,7,9,T4b,True,,,
720575940637713326,right,T5c,65,-1,28,15,13,T5c,True,,,
720575940637714239,right,T5c,695,-6,10,11,-1,T5c,True,,,
720575940637721919,right,T5a,388,3,19,6,13,T5a,True,,,
720575940637724638,left,T5c,449,6,-16,-14,-2,T5c,True,,,
720575940637727066,right,T5b,267,-6,2,7,-5,T5b,True,,,
720575940637728858,right,T5d,746,-3,3,4,-1,T5d,True,,,
720575940637741402,right,T5b,473,-4,23,15,8,T5b,True,,,
720575940637741801,right,T4c,620,7,1,-7,8,T4c,True,,,
720575940637743534,left,T4d,9,4,9,0,9,T4d,True,,,
720575940637744752,left,T4c,346,-7,-9,2,-11,T4c,True,,,
720575940637745264,left,T4d,753,-3,24,15,9,T4d,True,,,
720575940637751949,right,T5c,577,5,-14,-12,-2,T5c,True,,,
720575940637759295,right,T5a,574,-6,5,8,-3,T5a,True,,,
720575940637760309,right,T5d,624,1,-17,-10,-7,T5d,True,,,
720575940637761392,left,T5c,578,4,-11,-10,-1,T5c,True,,,
720575940637765951,right,T5d,578,4,-11,-10,-1,T5d,True,,,
720575940637772772,right,T5d,763,-5,14,12,2,T5d,True,,,
720575940637773631,right,T5c,610,2,-23,-14,-9,T5c,True,,,
720575940637781082,right,T5d,325,5,1,-5,6,T5d,True,,,
720575940637784127,right,T4a,746,-3,3,4,-1,T4a,True,,,
720575940637784383,right,T5c,426,-3,0,3,-3,T5c,True,,,
720575940637788590,left,T4b,100,2,-10,-7,-3,T4b,True,,,
720575940637790298,right,T4d,201,-8,9,12,-3,T4d,True,,,
720575940637797609,right,T4c,735,1,-23,-13,-10,T4c,True,,,
720575940637799231,right,T5c,84,-2,12,8,4,T5c,True,,,
720575940637809124,right,T4c,510,-2,11,7,4,T4c,True,,,
720575940637809374,left,T5b,475,-4,-1,3,-4,T5b,True,,,
720575940637810997,right,T5c,491,7,-1,-8,7,T5c,True,,,
720575940637813823,left,T5b,40,-2,-6,-1,-5,T5b,True,,,
720575940637816432,left,T4a,576,0,28,14,14,T4a,True,,,
720575940637818857,right,T4d,231,4,-12,-10,-2,T4d,True,,,
720575940637822436,right,T4c,21,-2,19,11,8,T4c,True,,,
720575940637834637,right,T4a,95,4,-21,-15,-6,T4a,True,,,
720575940637835610,right,T5c,386,-6,19,15,4,T5c,True,,,
720575940637836634,right,T4d,19,-7,17,15,2,T4d,True,,,
720575940637837658,right,T4d,746,-3,3,4,-1,T4d,True,,,
720575940637841805,right,T4b,85,4,-22,-15,-7,T4b,True,,,
720575940637841897,right,T4d,640,-1,-16,-7,-9,T4d,True,,,
720575940637848030,left,T5d,84,-2,12,8,4,T5d,True,,,
720575940637850970,right,T5c,370,-3,21,13,8,T5c,True,,,
720575940637863401,right,T4b,106,-7,11,12,-1,T4b,True,,,
720575940637863657,right,T4a,309,-6,12,12,0,T4a,True,,,
720575940637873129,left,T4a,615,-7,-7,3,-10,T4a,True,,,
720575940637873471,right,T5d,745,0,13,6,7,T5d,True,,,
720575940637873636,right,T5b,357,4,17,4,13,T5b,True,,,
720575940637878238,left,T4c,177,-2,-1,1,-2,T4c,True,,,
720575940637881919,right,T5d,464,4,0,-4,4,T5d,True,,,
720575940637885237,left,T4d,248,-6,0,6,-6,T4d,True,,,
720575940637893598,left,T4a,670,5,5,-3,8,T4a,True,,,
720575940637893609,right,T4b,490,-5,6,8,-2,T4b,True,,,
720575940637897700,left,T4b,608,1,10,4,6,T4b,True,,,
720575940637903076,right,T4b,355,-7,-6,4,-10,T4b,True,,,
720575940637918042,left,T5a,420,6,-3,-8,5,T5a,True,,,
720575940637918298,left,T5d,64,4,-23,-16,-7,T5d,True,,,
720575940637931354,right,T4b,330,3,3,-2,5,T4b,True,,,
720575940637934682,right,T4d,436,0,-15,-8,-7,T4d,True,,,
720575940637938660,left,T5a,735,1,-23,-13,-10,T5a,True,,,
720575940637954357,left,T5b,687,-6,-3,4,-7,T5b,True,,,
720575940637958207,right,T4c,766,2,-4,-4,0,T4c,True,,,
720575940637959770,right,T4a,717,2,-22,-13,-9,T4a,True,,,
720575940637960158,left,T5c,381,5,-26,-18,-8,T5c,True,,,
720575940637962047,right,T5c,565,0,-26,-13,-13,T5c,True,,,
720575940637973476,left,T5c,509,-4,10,9,1,T5c,True,,,
720575940637976922,right,T5a,610,2,-23,-14,-9,T5a,True,,,
720575940637980762,right,T4a,633,-1,-24,-11,-13,T4a,True,,,
720575940637988329,right,T5a,2,-8,2,9,-7,T5a,True,,,
720575940637988954,left,T4a,773,5,-19,-15,-4,T4a,True,,,
720575940637989978,right,T4b,120,-1,-1,0,-1,T4b,True,,,
720575940637991401,right,T4b,574,-6,5,8,-3,T4b,True,,,
720575940637995632,right,T4a,384,-6,-2,5,-7,T4a,True,,,
720575940638000061,right,T5a,754,-1,-13,-6,-7,T5a,True,,,
